nbhd_id,chittagong,comilla_south,comilla_north,naryanganj_east,narsingdi,dhamrai,bhaluka,gazipur_north,main,x_1,x_2,x_3,x_4,x_5,x_6,y_1,y_2,y_3,y_4,y_5,y_6,cent_long,cent_lat,strata_main,ineligible,main_sample,backup
409,0,0,0,0,0,0,0,0,1,90.427834,90.41803,90.413094,90.417961,90.427773,90.432709,23.890259,23.890224,23.898016,23.905844,23.905878,23.898085,90.422897,23.898052,8,0,0,
426,0,0,0,0,0,0,0,0,1,90.265877,90.256065,90.251114,90.255981,90.265793,90.270737,23.913046,23.913,23.920788,23.928619,23.928663,23.920877,90.260925,23.920834,8,0,0,4
427,0,0,0,0,0,0,0,0,1,90.280632,90.270821,90.265877,90.270737,90.280548,90.285492,23.905302,23.905258,23.913046,23.920877,23.920919,23.913132,90.275688,23.91309,8,0,0,
428,0,0,0,0,0,0,0,0,1,90.295303,90.285492,90.280548,90.285416,90.295227,90.300171,23.913176,23.913132,23.920919,23.928751,23.928793,23.921005,90.290359,23.920963,8,0,0,
429,0,0,0,0,0,0,0,0,1,90.310059,90.300247,90.295303,90.300171,90.309982,90.314926,23.905428,23.905386,23.913176,23.921005,23.921047,23.913258,90.305115,23.913218,8,0,1,
430,0,0,0,0,0,0,0,0,1,90.324738,90.314926,90.309982,90.31485,90.324661,90.329605,23.913298,23.913258,23.921047,23.928877,23.928917,23.921127,90.319794,23.921087,8,0,0,
431,0,0,0,0,0,0,0,0,1,90.354164,90.344353,90.339417,90.344284,90.354095,90.359032,23.913416,23.913378,23.921167,23.928997,23.929035,23.921246,90.34922,23.921207,8,0,0,
432,0,0,0,0,0,0,0,0,1,90.368919,90.359108,90.354164,90.359032,90.368843,90.373787,23.905664,23.905626,23.913416,23.921246,23.921284,23.913492,90.363976,23.913456,8,0,0,
433,0,0,0,0,0,0,0,0,1,90.383598,90.373787,90.368843,90.373718,90.383522,90.388466,23.913528,23.913492,23.921284,23.929111,23.929148,23.921356,90.378654,23.92132,8,0,0,
434,0,0,0,0,0,0,0,0,1,90.398346,90.388535,90.383598,90.388466,90.398277,90.403214,23.905773,23.905737,23.913528,23.921356,23.921392,23.913601,90.393402,23.913567,8,0,0,
435,0,0,0,0,0,0,0,0,1,90.413025,90.403214,90.398277,90.403145,90.412956,90.4179,23.913635,23.913601,23.921392,23.92922,23.929255,23.921463,90.408089,23.921429,8,0,1,
436,0,0,0,0,0,0,0,0,1,90.427773,90.417961,90.413025,90.4179,90.427711,90.432648,23.905878,23.905844,23.913635,23.921463,23.921497,23.913704,90.422836,23.913671,8,0,0,
454,0,0,0,0,0,0,0,0,1,90.265793,90.255981,90.25103,90.255898,90.265709,90.270653,23.928663,23.928619,23.936407,23.944239,23.944283,23.936495,90.260841,23.936451,8,0,0,
455,0,0,0,0,0,0,0,0,1,90.280548,90.270737,90.265793,90.270653,90.280464,90.285416,23.920919,23.920877,23.928663,23.936495,23.936539,23.928751,90.275604,23.928709,8,0,0,
456,0,0,0,0,0,0,0,0,1,90.295227,90.285416,90.280464,90.285332,90.295143,90.300095,23.928793,23.928751,23.936539,23.94437,23.944412,23.936625,90.290276,23.936583,8,0,0,
457,0,0,0,0,0,0,0,0,1,90.309982,90.300171,90.295227,90.300095,90.309906,90.31485,23.921047,23.921005,23.928793,23.936625,23.936665,23.928877,90.305038,23.928835,8,0,0,
458,0,0,0,0,0,0,0,0,1,90.324661,90.31485,90.309906,90.314774,90.324585,90.329529,23.928917,23.928877,23.936665,23.944496,23.944536,23.936747,90.319717,23.936707,8,0,1,
459,0,0,0,0,0,0,0,0,1,90.354095,90.344284,90.33934,90.344208,90.354019,90.358963,23.929035,23.928997,23.936787,23.944616,23.944654,23.936865,90.349152,23.936827,8,0,0,
460,0,0,0,0,0,0,0,0,1,90.368843,90.359032,90.354095,90.358963,90.368774,90.373718,23.921284,23.921246,23.929035,23.936865,23.936901,23.929111,90.363907,23.929073,8,0,0,
461,0,0,0,0,0,0,0,0,1,90.383522,90.373718,90.368774,90.373642,90.383453,90.388397,23.929148,23.929111,23.936901,23.944731,23.944767,23.936975,90.378586,23.936939,8,0,0,
462,0,0,0,0,0,0,0,0,1,90.398277,90.388466,90.383522,90.388397,90.398209,90.403145,23.921392,23.921356,23.929148,23.936975,23.937012,23.92922,90.393333,23.929184,8,0,0,
463,0,0,0,0,0,0,0,0,1,90.412956,90.403145,90.398209,90.403084,90.412895,90.417831,23.929255,23.92922,23.937012,23.944839,23.944874,23.937082,90.40802,23.937048,8,0,1,
464,0,0,0,0,0,0,0,0,1,90.427711,90.4179,90.412956,90.417831,90.427643,90.432579,23.921497,23.921463,23.929255,23.937082,23.937117,23.929323,90.422768,23.929289,8,0,0,
479,0,0,0,0,0,0,0,0,1,90.265709,90.255898,90.250946,90.255814,90.265625,90.270569,23.944283,23.944239,23.952024,23.959856,23.959902,23.952114,90.260757,23.95207,8,0,1,
480,0,0,0,0,0,0,0,0,1,90.280464,90.270653,90.265709,90.270569,90.280388,90.285332,23.936539,23.936495,23.944283,23.952114,23.952158,23.94437,90.27552,23.944326,8,0,0,
481,0,0,0,0,0,0,0,0,1,90.295143,90.285332,90.280388,90.285248,90.295067,90.300011,23.944412,23.94437,23.952158,23.959988,23.960032,23.952242,90.290199,23.9522,8,0,0,
482,0,0,0,0,0,0,0,0,1,90.309906,90.300095,90.295143,90.300011,90.309822,90.314774,23.936665,23.936625,23.944412,23.952242,23.952284,23.944496,90.304955,23.944454,8,0,0,
483,0,0,0,0,0,0,0,0,1,90.324585,90.314774,90.309822,90.31469,90.324509,90.329453,23.944536,23.944496,23.952284,23.960114,23.960155,23.952366,90.319641,23.952326,8,0,0,3
484,0,0,0,0,0,0,0,0,1,90.354019,90.344208,90.339264,90.344131,90.353943,90.358887,23.944654,23.944616,23.952406,23.960234,23.960274,23.952482,90.349075,23.952444,8,0,0,
485,0,0,0,0,0,0,0,0,1,90.368774,90.358963,90.354019,90.358887,90.368706,90.373642,23.936901,23.936865,23.944654,23.952482,23.95252,23.944731,90.363831,23.944693,8,0,0,
486,0,0,0,0,0,0,0,0,1,90.383453,90.373642,90.368706,90.373573,90.383385,90.388329,23.944767,23.944731,23.95252,23.960348,23.960386,23.952595,90.378517,23.952559,8,0,1,
487,0,0,0,0,0,0,0,0,1,90.398209,90.388397,90.383453,90.388329,90.39814,90.403084,23.937012,23.936975,23.944767,23.952595,23.952631,23.944839,90.393272,23.944803,8,0,1,
488,0,0,0,0,0,0,0,0,1,90.412895,90.403084,90.39814,90.403015,90.412827,90.41777,23.944874,23.944839,23.952631,23.960457,23.960493,23.952702,90.407951,23.952667,8,0,1,
489,0,0,0,0,0,0,0,0,1,90.427643,90.417831,90.412895,90.41777,90.427582,90.432518,23.937117,23.937082,23.944874,23.952702,23.952734,23.944942,90.422707,23.944908,8,0,0,
503,0,0,0,0,0,0,0,0,1,90.265625,90.255814,90.250862,90.255722,90.265541,90.270493,23.959902,23.959856,23.967644,23.975475,23.975519,23.967731,90.260674,23.96769,8,0,0,
504,0,0,0,0,0,0,0,0,1,90.280388,90.270569,90.265625,90.270493,90.280304,90.285248,23.952158,23.952114,23.959902,23.967731,23.967775,23.959988,90.275436,23.959946,8,0,1,
505,0,0,0,0,0,0,0,0,1,90.295067,90.285248,90.280304,90.285172,90.294983,90.299934,23.960032,23.959988,23.967775,23.975607,23.975649,23.967861,90.290115,23.967819,8,0,0,
506,0,0,0,0,0,0,0,0,1,90.309822,90.300011,90.295067,90.299934,90.309746,90.31469,23.952284,23.952242,23.960032,23.967861,23.967903,23.960114,90.304878,23.960073,8,0,0,
507,0,0,0,0,0,0,0,0,1,90.324509,90.31469,90.309746,90.314613,90.324432,90.329376,23.960155,23.960114,23.967903,23.975733,23.975773,23.967983,90.319557,23.967945,8,0,0,
508,0,0,0,0,0,0,0,0,1,90.353943,90.344131,90.339188,90.344055,90.353874,90.358818,23.960274,23.960234,23.968023,23.975853,23.975891,23.968102,90.348999,23.968063,8,0,0,
509,0,0,0,0,0,0,0,0,1,90.368706,90.358887,90.353943,90.358818,90.368629,90.373573,23.95252,23.952482,23.960274,23.968102,23.96814,23.960348,90.363762,23.960312,8,0,0,2
510,0,0,0,0,0,0,0,0,1,90.383385,90.373573,90.368629,90.373505,90.383316,90.38826,23.960386,23.960348,23.96814,23.975967,23.976006,23.968214,90.378448,23.968178,8,0,0,
511,0,0,0,0,0,0,0,0,1,90.39814,90.388329,90.383385,90.38826,90.398071,90.403015,23.952631,23.952595,23.960386,23.968214,23.96825,23.960457,90.393204,23.960423,8,0,0,
512,0,0,0,0,0,0,0,0,1,90.412827,90.403015,90.398071,90.402946,90.412758,90.417702,23.960493,23.960457,23.96825,23.976076,23.976112,23.968319,90.40789,23.968285,8,0,0,
525,0,0,0,0,0,0,0,0,1,90.280304,90.270493,90.265541,90.270409,90.28022,90.285172,23.967775,23.967731,23.975519,23.983351,23.983395,23.975607,90.275352,23.975565,8,0,0,
526,0,0,0,0,0,0,0,0,1,90.294983,90.285172,90.28022,90.285088,90.294907,90.29985,23.975649,23.975607,23.983395,23.991226,23.991268,23.98348,90.290039,23.983438,8,0,0,
527,0,0,0,0,0,0,0,0,1,90.309746,90.299934,90.294983,90.29985,90.309669,90.314613,23.967903,23.967861,23.975649,23.98348,23.983521,23.975733,90.304802,23.975693,8,0,0,
528,0,0,0,0,0,0,0,0,1,90.324432,90.314613,90.309669,90.314537,90.324356,90.3293,23.975773,23.975733,23.983521,23.991352,23.991392,23.983603,90.319481,23.983562,8,0,0,1
529,0,0,0,0,0,0,0,0,1,90.353874,90.344055,90.339111,90.343987,90.353798,90.358742,23.975891,23.975853,23.983643,23.991472,23.99151,23.983721,90.34893,23.983683,8,0,0,
530,0,0,0,0,0,0,0,0,1,90.368629,90.358818,90.353874,90.358742,90.368561,90.373505,23.96814,23.968102,23.975891,23.983721,23.983759,23.975967,90.363686,23.975931,8,0,0,
531,0,0,0,0,0,0,0,0,1,90.383316,90.373505,90.368561,90.373428,90.383247,90.388191,23.976006,23.975967,23.983759,23.991587,23.991623,23.983831,90.378372,23.983797,8,0,0,
532,0,0,0,0,0,0,0,0,1,90.398071,90.38826,90.383316,90.388191,90.398003,90.402946,23.96825,23.968214,23.976006,23.983831,23.983868,23.976076,90.393135,23.976042,8,0,0,
543,0,0,0,0,0,0,0,0,1,90.265457,90.255638,90.250687,90.255554,90.265373,90.270325,23.991138,23.991095,23.99888,24.006712,24.006756,23.99897,90.260506,23.998926,8,0,0,
544,0,0,0,0,0,0,0,0,1,90.28022,90.270409,90.265457,90.270325,90.280136,90.285088,23.983395,23.983351,23.991138,23.99897,23.999014,23.991226,90.275276,23.991182,8,0,0,
545,0,0,0,0,0,0,0,0,1,90.294907,90.285088,90.280136,90.285004,90.294823,90.299774,23.991268,23.991226,23.999014,24.006844,24.006887,23.999098,90.289955,23.999056,8,0,0,
546,0,0,0,0,0,0,0,0,1,90.309669,90.29985,90.294907,90.299774,90.309586,90.314537,23.983521,23.98348,23.991268,23.999098,23.99914,23.991352,90.304718,23.99131,8,0,0,
547,0,0,0,0,0,0,0,0,1,90.324356,90.314537,90.309586,90.314461,90.324272,90.329224,23.991392,23.991352,23.99914,24.006969,24.007011,23.999222,90.319405,23.999182,8,0,0,
548,0,0,0,0,0,0,0,0,1,90.353798,90.343987,90.339043,90.34391,90.353729,90.358673,23.99151,23.991472,23.999262,24.00709,24.00713,23.99934,90.348854,23.999302,8,0,0,
549,0,0,0,0,0,0,0,0,1,90.368561,90.358742,90.353798,90.358673,90.368492,90.373428,23.983759,23.983721,23.99151,23.99934,23.999376,23.991587,90.363617,23.991549,8,0,0,
551,0,0,0,0,0,0,0,0,1,90.398003,90.388191,90.383247,90.388123,90.397942,90.402878,23.983868,23.983831,23.991623,23.999451,23.999487,23.991695,90.393066,23.991661,8,0,0,
558,0,0,0,0,0,0,0,0,1,90.250687,90.240875,90.235924,90.240784,90.250603,90.255554,23.99888,23.998835,24.00662,24.014454,24.0145,24.006712,90.245735,24.006668,8,0,0,
559,0,0,0,0,0,0,0,0,1,90.265373,90.255554,90.250603,90.25547,90.265289,90.270241,24.006756,24.006712,24.0145,24.022331,24.022375,24.014587,90.260422,24.014544,8,0,0,5
560,0,0,0,0,0,0,0,0,1,90.280136,90.270325,90.265373,90.270241,90.28006,90.285004,23.999014,23.99897,24.006756,24.014587,24.014631,24.006844,90.275192,24.006802,8,0,0,
561,0,0,0,0,0,0,0,0,1,90.294823,90.285004,90.28006,90.284927,90.294746,90.29969,24.006887,24.006844,24.014631,24.022463,24.022505,24.014717,90.289879,24.014675,8,0,1,
562,0,0,0,0,0,0,0,0,1,90.309586,90.299774,90.294823,90.29969,90.309509,90.314461,23.99914,23.999098,24.006887,24.014717,24.014759,24.006969,90.304642,24.006929,8,0,0,
563,0,0,0,0,0,0,0,0,1,90.324272,90.314461,90.309509,90.314384,90.324196,90.329147,24.007011,24.006969,24.014759,24.022589,24.022629,24.014841,90.319328,24.014801,8,0,1,
564,0,0,0,0,0,0,0,0,1,90.339043,90.329224,90.324272,90.329147,90.338966,90.34391,23.999262,23.999222,24.007011,24.014841,24.014879,24.00709,90.334091,24.007051,8,0,0,
565,0,0,0,0,0,0,0,0,1,90.353729,90.34391,90.338966,90.343834,90.353653,90.358597,24.00713,24.00709,24.014879,24.022709,24.022749,24.014957,90.348785,24.014919,8,0,0,
566,0,0,0,0,0,0,0,0,1,90.368492,90.358673,90.353729,90.358597,90.368416,90.37336,23.999376,23.99934,24.00713,24.014957,24.014996,24.007206,90.363541,24.007168,8,0,0,
574,0,0,0,0,0,0,0,0,1,90.250603,90.240784,90.235832,90.2407,90.250519,90.25547,24.0145,24.014454,24.02224,24.030071,24.030117,24.022331,90.245651,24.022285,8,0,0,
575,0,0,0,0,0,0,0,0,1,90.265289,90.25547,90.250519,90.255386,90.265205,90.270157,24.022375,24.022331,24.030117,24.037949,24.037994,24.030207,90.260338,24.030163,8,0,0,
576,0,0,0,0,0,0,0,0,1,90.28006,90.270241,90.265289,90.270157,90.279976,90.284927,24.014631,24.014587,24.022375,24.030207,24.030251,24.022463,90.275108,24.022419,8,0,0,
577,0,0,0,0,0,0,0,0,1,90.294746,90.284927,90.279976,90.284843,90.294662,90.299614,24.022505,24.022463,24.030251,24.03808,24.038124,24.030334,90.289795,24.030294,8,0,0,
578,0,0,0,0,0,0,0,0,1,90.309509,90.29969,90.294746,90.299614,90.309433,90.314384,24.014759,24.014717,24.022505,24.030334,24.030376,24.022589,90.304565,24.022547,8,0,0,
579,0,0,0,0,0,0,0,0,1,90.324196,90.314384,90.309433,90.314301,90.32412,90.329071,24.022629,24.022589,24.030376,24.038208,24.038248,24.030458,90.319252,24.030418,8,0,0,
580,0,0,0,0,0,0,0,0,1,90.338966,90.329147,90.324196,90.329071,90.33889,90.343834,24.014879,24.014841,24.022629,24.030458,24.030499,24.022709,90.334015,24.022671,8,0,0,
